FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2018-01-07,Endeavor Air Inc.,OAJ,ATL,false,false,545,621.0,36.0,36.0,802.0,30.0,70.0,107.0,101.0,399.0,2018,1,1,7,7,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N833AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,2.0,0001-0559,24.0,645.0,755.0,7.0,732,30.0,1.0,2.0,0700-0759,2,0.0
2018-01-08,Endeavor Air Inc.,OAJ,ATL,false,false,545,539.0,0.0,-6.0,715.0,0.0,66.0,107.0,96.0,399.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8928A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,24.0,603.0,709.0,6.0,732,-17.0,0.0,-2.0,0700-0759,2,0.0
2018-01-09,Endeavor Air Inc.,OAJ,ATL,false,false,545,537.0,0.0,-8.0,723.0,0.0,68.0,107.0,106.0,399.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8883E,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,29.0,606.0,714.0,9.0,732,-9.0,0.0,-1.0,0700-0759,2,0.0
2018-01-10,Endeavor Air Inc.,OAJ,ATL,false,false,545,541.0,0.0,-4.0,729.0,0.0,71.0,107.0,108.0,399.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8836A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,29.0,610.0,721.0,8.0,732,-3.0,0.0,-1.0,0700-0759,2,0.0
2018-01-11,Endeavor Air Inc.,OAJ,ATL,false,false,545,537.0,0.0,-8.0,729.0,0.0,75.0,107.0,112.0,399.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8883E,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,25.0,602.0,717.0,12.0,732,-3.0,0.0,-1.0,0700-0759,2,0.0
2018-01-12,Endeavor Air Inc.,OAJ,ATL,false,false,545,540.0,0.0,-5.0,716.0,0.0,69.0,107.0,96.0,399.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N832AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,20.0,600.0,709.0,7.0,732,-16.0,0.0,-2.0,0700-0759,2,0.0
2018-01-13,Endeavor Air Inc.,OAJ,ATL,false,false,545,533.0,0.0,-12.0,733.0,4.0,79.0,104.0,120.0,399.0,2018,1,1,13,6,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8972E,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,34.0,607.0,726.0,7.0,729,4.0,0.0,0.0,0700-0759,2,0.0
2018-01-14,Endeavor Air Inc.,OAJ,ATL,false,false,545,533.0,0.0,-12.0,720.0,0.0,71.0,107.0,107.0,399.0,2018,1,1,14,7,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8972E,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,31.0,604.0,715.0,5.0,732,-12.0,0.0,-1.0,0700-0759,2,0.0
2018-01-15,Endeavor Air Inc.,OAJ,ATL,false,false,545,539.0,0.0,-6.0,723.0,0.0,73.0,107.0,104.0,399.0,2018,1,1,15,1,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8970D,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,26.0,605.0,718.0,5.0,732,-9.0,0.0,-1.0,0700-0759,2,0.0
2018-01-16,Endeavor Air Inc.,OAJ,ATL,false,false,545,537.0,0.0,-8.0,732.0,,73.0,107.0,115.0,399.0,2018,1,1,16,2,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8891A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,33.0,610.0,723.0,9.0,732,,,,0700-0759,2,0.0
2018-01-17,Endeavor Air Inc.,OAJ,ATL,false,false,545,654.0,69.0,69.0,841.0,69.0,70.0,107.0,107.0,399.0,2018,1,1,17,3,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8683B,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,4.0,0001-0559,30.0,724.0,834.0,7.0,732,69.0,1.0,4.0,0700-0759,2,0.0
2018-01-18,Endeavor Air Inc.,OAJ,ATL,false,false,545,1108.0,323.0,323.0,1252.0,320.0,62.0,107.0,104.0,399.0,2018,1,1,18,4,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8683B,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,12.0,0001-0559,33.0,1141.0,1243.0,9.0,732,320.0,1.0,12.0,0700-0759,2,0.0
2018-01-19,Endeavor Air Inc.,OAJ,ATL,false,false,545,545.0,,,717.0,0.0,68.0,107.0,92.0,399.0,2018,1,1,19,5,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8775A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,,,0001-0559,18.0,603.0,711.0,6.0,732,-15.0,0.0,-1.0,0700-0759,2,0.0
2018-01-20,Endeavor Air Inc.,OAJ,ATL,false,false,545,540.0,0.0,-5.0,719.0,0.0,66.0,104.0,99.0,399.0,2018,1,1,20,6,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8976E,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,25.0,605.0,711.0,8.0,729,-10.0,0.0,-1.0,0700-0759,2,0.0
2018-01-21,Endeavor Air Inc.,OAJ,ATL,false,false,545,532.0,0.0,-13.0,714.0,0.0,61.0,107.0,102.0,399.0,2018,1,1,21,7,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N820AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,33.0,605.0,706.0,8.0,732,-18.0,0.0,-2.0,0700-0759,2,0.0
2018-01-22,Endeavor Air Inc.,OAJ,ATL,false,false,545,536.0,0.0,-9.0,707.0,0.0,65.0,107.0,91.0,399.0,2018,1,1,22,1,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8688C,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,20.0,556.0,701.0,6.0,732,-25.0,0.0,-2.0,0700-0759,2,0.0
2018-01-23,Endeavor Air Inc.,OAJ,ATL,false,false,545,539.0,0.0,-6.0,722.0,0.0,78.0,107.0,103.0,399.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N820AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,19.0,558.0,716.0,6.0,732,-10.0,0.0,-1.0,0700-0759,2,0.0
2018-01-24,Endeavor Air Inc.,OAJ,ATL,false,false,545,540.0,0.0,-5.0,726.0,0.0,78.0,107.0,106.0,399.0,2018,1,1,24,3,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8918B,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,20.0,600.0,718.0,8.0,732,-6.0,0.0,-1.0,0700-0759,2,0.0
2018-01-25,Endeavor Air Inc.,OAJ,ATL,false,false,545,539.0,0.0,-6.0,727.0,0.0,72.0,107.0,108.0,399.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8688C,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,30.0,609.0,721.0,6.0,732,-5.0,0.0,-1.0,0700-0759,2,0.0
2018-01-26,Endeavor Air Inc.,OAJ,ATL,false,false,545,536.0,0.0,-9.0,724.0,0.0,71.0,107.0,108.0,399.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8896A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,31.0,607.0,718.0,6.0,732,-8.0,0.0,-1.0,0700-0759,2,0.0
2018-01-27,Endeavor Air Inc.,OAJ,ATL,false,false,545,533.0,0.0,-12.0,722.0,0.0,72.0,104.0,109.0,399.0,2018,1,1,27,6,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N835AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,32.0,605.0,717.0,5.0,729,-7.0,0.0,-1.0,0700-0759,2,0.0
2018-01-28,Endeavor Air Inc.,OAJ,ATL,false,false,545,544.0,0.0,-1.0,727.0,0.0,78.0,107.0,103.0,399.0,2018,1,1,28,7,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N819AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,21.0,605.0,723.0,4.0,732,-5.0,0.0,-1.0,0700-0759,2,0.0
2018-01-29,Endeavor Air Inc.,OAJ,ATL,false,false,545,538.0,0.0,-7.0,808.0,36.0,95.0,107.0,150.0,399.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N840AY,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,47.0,625.0,800.0,8.0,732,36.0,1.0,2.0,0700-0759,2,0.0
2018-01-30,Endeavor Air Inc.,OAJ,ATL,false,false,545,536.0,0.0,-9.0,725.0,0.0,73.0,107.0,109.0,399.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8891A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,30.0,606.0,719.0,6.0,732,-7.0,0.0,-1.0,0700-0759,2,0.0
2018-01-31,Endeavor Air Inc.,OAJ,ATL,false,false,545,538.0,0.0,-7.0,721.0,0.0,67.0,107.0,103.0,399.0,2018,1,1,31,3,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8918B,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,30.0,608.0,715.0,6.0,732,-11.0,0.0,-1.0,0700-0759,2,0.0
2018-01-01,Endeavor Air Inc.,ATL,AVL,false,false,1220,1418.0,118.0,118.0,1508.0,108.0,34.0,60.0,50.0,164.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N922XJ,3312,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10431,1043105,30431,"Asheville, NC",NC,37,North Carolina,36,1.0,7.0,1200-1259,13.0,1431.0,1505.0,3.0,1320,108.0,1.0,7.0,1300-1359,1,0.0
2018-01-02,Endeavor Air Inc.,ATL,BTR,false,false,1717,1710.0,0.0,-7.0,1748.0,0.0,78.0,105.0,98.0,448.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N915XJ,3312,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,0.0,-1.0,1700-1759,16.0,1726.0,1744.0,4.0,1802,-14.0,0.0,-1.0,1800-1859,2,0.0
2018-01-01,Endeavor Air Inc.,AVL,ATL,false,false,1355,1540.0,105.0,105.0,1656.0,105.0,35.0,76.0,76.0,164.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N922XJ,3312,10431,1043105,30431,"Asheville, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,7.0,1300-1359,25.0,1605.0,1640.0,16.0,1511,105.0,1.0,7.0,1500-1559,1,0.0
2018-01-02,Endeavor Air Inc.,BTR,ATL,false,false,1840,1834.0,0.0,-6.0,2101.0,0.0,61.0,101.0,87.0,448.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N915XJ,3312,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1800-1859,9.0,1843.0,2044.0,17.0,2121,-20.0,0.0,-2.0,2100-2159,2,0.0
2018-01-03,Endeavor Air Inc.,BTV,DTW,false,false,1700,1705.0,5.0,5.0,1910.0,0.0,90.0,132.0,125.0,537.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N8946A,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1700-1759,24.0,1729.0,1859.0,11.0,1912,-2.0,0.0,-1.0,1900-1959,3,0.0
2018-01-04,Endeavor Air Inc.,BTV,DTW,true,false,1700,,,,,,,132.0,,537.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N8974C,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,,,1700-1759,,,,,1912,,,,1900-1959,3,0.0
2018-01-05,Endeavor Air Inc.,BTV,DTW,false,false,1700,1653.0,0.0,-7.0,1853.0,0.0,81.0,132.0,120.0,537.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N8847A,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1700-1759,32.0,1725.0,1846.0,7.0,1912,-19.0,0.0,-2.0,1900-1959,3,0.0
2018-01-07,Endeavor Air Inc.,BTV,DTW,false,false,1700,1712.0,12.0,12.0,1913.0,1.0,91.0,132.0,121.0,537.0,2018,1,1,7,7,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N820AY,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1700-1759,21.0,1733.0,1904.0,9.0,1912,1.0,0.0,0.0,1900-1959,3,0.0
2018-01-08,Endeavor Air Inc.,BTV,DTW,false,false,1700,1723.0,23.0,23.0,1926.0,14.0,87.0,132.0,123.0,537.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N8946A,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,1.0,1700-1759,28.0,1751.0,1918.0,8.0,1912,14.0,0.0,0.0,1900-1959,3,0.0
2018-01-09,Endeavor Air Inc.,BTV,DTW,false,false,1700,1754.0,54.0,54.0,1942.0,30.0,86.0,132.0,108.0,537.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N8837B,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,3.0,1700-1759,15.0,1809.0,1935.0,7.0,1912,30.0,1.0,2.0,1900-1959,3,0.0
2018-01-10,Endeavor Air Inc.,BTV,DTW,false,false,1700,1652.0,0.0,-8.0,1858.0,0.0,93.0,132.0,126.0,537.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N832AY,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1700-1759,25.0,1717.0,1850.0,8.0,1912,-14.0,0.0,-1.0,1900-1959,3,0.0
2018-01-11,Endeavor Air Inc.,BTV,DTW,false,false,1700,1650.0,0.0,-10.0,1917.0,5.0,103.0,132.0,147.0,537.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N819AY,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1700-1759,35.0,1725.0,1908.0,9.0,1912,5.0,0.0,0.0,1900-1959,3,0.0
2018-01-12,Endeavor Air Inc.,BTV,DTW,true,false,1700,,,,,,,132.0,,537.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3312,9E,20363,9E,N834AY,3312,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,,,1700-1759,,,,,1912,,,,1900-1959,3,0.0
